Date,Month,Day of week,season,Deaths,Temp,RelHumid,PM25,O2,SO2,NO2,CO,PM25lag1,O2lag1,SO2lag1,NO2lag1,COlag1
7/18/1987,7,7,3,68,66.5625,71.375,,8.1222,-2.9902,-15.8753,-1133.2,,-1.6901,-3.3723,-19.0941,-1280.5
7/19/1987,7,1,3,58,67.1875,72.3125,,14.2721,-1.978,-8.0559,-686.3,,8.1222,-2.9902,-15.8753,-1133.2
7/20/1987,7,2,3,74,66,71.625,-12.8898,-3.5649,-0.9059,-0.3456,-324.8,,14.2721,-1.978,-8.0559,-686.3
7/21/1987,7,3,3,81,67.25,66.5,,-3.6483,-2.2639,-16.3418,-1160.9,-12.8898,-3.5649,-0.9059,-0.3456,-324.8
7/22/1987,7,4,3,66,67.1875,75.3125,,-3.3521,-2.1829,-12.8103,-915.2,,-3.6483,-2.2639,-16.3418,-1160.9
7/23/1987,7,5,3,73,67.5625,73.875,,4.7428,-1.1636,-2.5104,-607.1,,-3.3521,-2.1829,-12.8103,-915.2
7/24/1987,7,6,3,73,67.625,75.9375,,12.0102,-0.998,1.3082,-383.7,,4.7428,-1.1636,-2.5104,-607.1
7/25/1987,7,7,3,70,69.3125,76.75,,21.1504,0.145,1.6209,-396.7,,12.0102,-0.998,1.3082,-383.7
7/26/1987,7,1,3,72,70.375,71.1875,-7.6308,24.8253,0.1028,1.9424,-440.7,,21.1504,0.145,1.6209,-396.7
7/27/1987,7,2,3,82,68.75,81.25,,16.7088,0.0311,1.5457,-576.1,-7.6308,24.8253,0.1028,1.9424,-440.7
7/28/1987,7,3,3,72,67.625,79.5,,16.9843,-0.3855,0.3762,-530.4,,16.7088,0.0311,1.5457,-576.1
7/29/1987,7,4,3,74,68.3125,76,,20.0164,0.2697,7.117,-367.1,,16.9843,-0.3855,0.3762,-530.4
7/30/1987,7,5,3,77,70.5,67.4375,,18.6304,1.9558,16.048,85.3666,,20.0164,0.2697,7.117,-367.1
7/31/1987,7,6,3,75,72.5,65.5625,,27.6947,3.2513,25.435,628.7,,18.6304,1.9558,16.048,85.3666
8/1/1987,8,7,3,75,73.875,60.6875,4.8994,17.5419,1.8074,15.48,187.7,,27.6947,3.2513,25.435,628.7
8/2/1987,8,1,3,58,69.625,75.25,,15.9104,-0.2526,0.4029,-687.6,4.8994,17.5419,1.8074,15.48,187.7
8/3/1987,8,2,3,90,69.625,75.9375,,13.0269,1.8329,10.0398,-249.4,,15.9104,-0.2526,0.4029,-687.6
8/4/1987,8,3,3,75,70.625,73.5625,,19.94,0.4682,9.2203,-420.7,,13.0269,1.8329,10.0398,-249.4
8/5/1987,8,4,3,70,70.25,80.9375,,14.099,0.2723,4.0075,-617.8,,19.94,0.4682,9.2203,-420.7
8/6/1987,8,5,3,78,68.5625,84.1875,,13.9179,0.9651,3.801,-703.1,,14.099,0.2723,4.0075,-617.8
8/7/1987,8,6,3,50,69.625,81.5625,23.1341,10.2177,-0.8195,-1.5878,-821.5,,13.9179,0.9651,3.801,-703.1
8/8/1987,8,7,3,78,69,79.3125,,17.6158,-1.6131,-4.3333,-892.5,23.1341,10.2177,-0.8195,-1.5878,-821.5
8/9/1987,8,1,3,69,69.5625,74.875,,16.0088,-2.312,-2.7821,-853.3,,17.6158,-1.6131,-4.3333,-892.5
8/10/1987,8,2,3,70,70.5,76.5,,9.8808,-1.0364,-0.6771,-753.9,,16.0088,-2.312,-2.7821,-853.3
8/11/1987,8,3,3,92,69.8125,75.375,-0.1429,8.9518,-1.1417,-2.7586,-835.4,,9.8808,-1.0364,-0.6771,-753.9
8/12/1987,8,4,3,58,67.4375,78.375,,-1.2065,-1.7264,-8.724,-1059.5,-0.1429,8.9518,-1.1417,-2.7586,-835.4
8/13/1987,8,5,3,62,66.8125,80.5,-8.775,-8.5909,-2.69,-14.3218,-1171.2,,-1.2065,-1.7264,-8.724,-1059.5
8/14/1987,8,6,3,56,66.25,68.3125,,-11.2546,-2.8636,-18.5865,-1276.5,-8.775,-8.5909,-2.69,-14.3218,-1171.2
8/15/1987,8,7,3,63,66.875,71.0625,,2.1183,-2.483,-19.6146,-1101.5,,-11.2546,-2.8636,-18.5865,-1276.5
8/16/1987,8,1,3,68,67,80.375,,11.0789,-1.3022,-13.1583,-632.9,,2.1183,-2.483,-19.6146,-1101.5
8/17/1987,8,2,3,85,65.6875,79.3125,,11.3048,-2.8424,-9.5472,-1049.9,,11.0789,-1.3022,-13.1583,-632.9
8/18/1987,8,3,3,74,65.5,77,,12.998,-2.3037,-6.7061,-978,,11.3048,-2.8424,-9.5472,-1049.9
8/19/1987,8,4,3,65,67.8125,71.375,,14.2536,-0.656,1.2184,-513,,12.998,-2.3037,-6.7061,-978
8/20/1987,8,5,3,59,68.25,71.875,,7.3007,0.8683,2.9904,-419.4,,14.2536,-0.656,1.2184,-513
8/21/1987,8,6,3,90,68.125,64.75,-13.7321,3.6456,0.5591,0.5744,-407.1,,7.3007,0.8683,2.9904,-419.4
8/22/1987,8,7,3,89,67.0625,65.875,,1.0348,-1.0639,-7.5581,-727.9,-13.7321,3.6456,0.5591,0.5744,-407.1
8/23/1987,8,1,3,61,66.4375,73,,5.7677,-0.534,-8.3766,-653.8,,1.0348,-1.0639,-7.5581,-727.9
8/24/1987,8,2,3,77,65.8125,76.4375,,-0.8559,-0.7087,-6.2962,-622.5,,5.7677,-0.534,-8.3766,-653.8
8/25/1987,8,3,3,61,66.1875,73.75,-8.9066,9.5154,-2.9445,-10.3227,-968.5,,-0.8559,-0.7087,-6.2962,-622.5
8/26/1987,8,4,3,68,67.0625,78.5625,,11.7248,-1.9665,-3.1808,-659.9,-8.9066,9.5154,-2.9445,-10.3227,-968.5
8/27/1987,8,5,3,64,67.375,79.5,,11.0925,-1.4258,4.427,-497.4,,11.7248,-1.9665,-3.1808,-659.9
8/28/1987,8,6,3,73,67.9375,82.125,,15.1128,0.5749,10.0339,-249.4,,11.0925,-1.4258,4.427,-497.4
8/29/1987,8,7,3,62,67.4375,82.625,,21.9842,0.06,4.3487,-513.4,,15.1128,0.5749,10.0339,-249.4
8/30/1987,8,1,3,70,68.375,78.9375,,14.8193,-2.0152,-7.0222,-993.7,,21.9842,0.06,4.3487,-513.4
8/31/1987,8,2,3,67,68.9375,76.625,11.2771,-0.4561,-0.5084,8.5928,-277.5,,14.8193,-2.0152,-7.0222,-993.7
9/1/1987,9,3,4,78,74.5,62.25,,9.3518,4.1781,25.9832,750.1,11.2771,-0.4561,-0.5084,8.5928,-277.5
9/2/1987,9,4,4,67,72.3125,71.5625,,9.456,3.4293,18.2983,316.8,,9.3518,4.1781,25.9832,750.1
9/3/1987,9,5,4,71,68.25,80.5,,9.738,-0.4448,-0.7797,-712.1,,9.456,3.4293,18.2983,316.8
9/4/1987,9,6,4,84,67.125,80.25,,16.1563,-1.3479,-2.5229,-673.6,,9.738,-0.4448,-0.7797,-712.1
9/5/1987,9,7,4,75,66.8125,75.75,,17.6554,-2.5373,-5.6562,-832.8,,16.1563,-1.3479,-2.5229,-673.6
9/6/1987,9,1,4,75,69.0625,66.875,24.9152,8.315,-0.9573,-0.0332,-488.6,,17.6554,-2.5373,-5.6562,-832.8
9/7/1987,9,2,4,61,71.5,70.375,,17.2692,-0.8046,4.8826,-193.7,24.9152,8.315,-0.9573,-0.0332,-488.6
9/8/1987,9,3,4,66,71.625,77.4375,,26.3655,2.5796,23.5219,742,,17.2692,-0.8046,4.8826,-193.7
9/9/1987,9,4,4,77,72.25,61.5625,,4.6749,3.0119,25.1566,456,,26.3655,2.5796,23.5219,742
9/10/1987,9,5,4,81,69.8125,72,,2.3858,1.5212,12.0203,-99.0012,,4.6749,3.0119,25.1566,456
9/11/1987,9,6,4,65,68.0625,78.8125,,7.3751,-1.4877,-2.4725,-754.6,,2.3858,1.5212,12.0203,-99.0012
9/12/1987,9,7,4,53,67.4375,73.1875,-11.521,-0.5261,-3.1749,-21.0614,-1354.4,,7.3751,-1.4877,-2.4725,-754.6
9/13/1987,9,1,4,74,66.4375,72,,0.8071,-2.8313,-18.2278,-1409.5,-11.521,-0.5261,-3.1749,-21.0614,-1354.4
9/14/1987,9,2,4,65,67.5,77.25,,1.5838,-0.5816,0.7477,-399.5,,0.8071,-2.8313,-18.2278,-1409.5
9/15/1987,9,3,4,70,68.25,81.5625,,16.8724,1.636,13.7675,334.8,,1.5838,-0.5816,0.7477,-399.5
9/16/1987,9,4,4,70,67.6875,80,,16.6938,-0.9492,2.9274,-456.8,,16.8724,1.636,13.7675,334.8
9/17/1987,9,5,4,71,67.625,79.8125,,18.6167,-1.7832,-0.3476,-508.2,,16.6938,-0.9492,2.9274,-456.8
9/18/1987,9,6,4,90,66.8125,82.25,35.7531,15.4466,-2.0887,7.3742,-275.3,,18.6167,-1.7832,-0.3476,-508.2
9/19/1987,9,7,4,71,67.25,83.1875,,18.8283,-0.6595,8.4788,-53.6127,35.7531,15.4466,-2.0887,7.3742,-275.3
9/20/1987,9,1,4,65,68.5,81.5625,,26.2916,-0.1931,7.9895,-59.0216,,18.8283,-0.6595,8.4788,-53.6127
9/21/1987,9,2,4,67,70.625,83.0625,,24.0112,0.4342,19.6124,309.5,,26.2916,-0.1931,7.9895,-59.0216
9/22/1987,9,3,4,76,73,76,,17.2217,0.0214,11.8746,165,,24.0112,0.4342,19.6124,309.5
9/23/1987,9,4,4,59,71.125,80.6875,,-4.9359,0.6383,8.6054,62.0478,,17.2217,0.0214,11.8746,165
9/24/1987,9,5,4,77,68.0625,82.5625,12.6353,3.4886,0.1986,4.0739,-100.4,,-4.9359,0.6383,8.6054,62.0478
9/25/1987,9,6,4,62,68,82.5625,,9.1494,-1.1224,4.4774,-395.5,12.6353,3.4886,0.1986,4.0739,-100.4
9/26/1987,9,7,4,56,67.4375,81,,16.4566,-2.9823,-7.4247,-725.5,,9.1494,-1.1224,4.4774,-395.5
9/27/1987,9,1,4,72,68.25,82.625,,21.7151,-2.0848,-6.5924,-698.5,,16.4566,-2.9823,-7.4247,-725.5
9/28/1987,9,2,4,68,69.125,82.3125,,15.0699,-0.3565,12.4981,170.9,,21.7151,-2.0848,-6.5924,-698.5
9/29/1987,9,3,4,80,70.625,79,,7.0883,1.2263,18.8003,575.6,,15.0699,-0.3565,12.4981,170.9
9/30/1987,9,4,4,77,72.625,70.125,33.1385,12.0022,4.3273,32.2902,1332,,7.0883,1.2263,18.8003,575.6
10/1/1987,10,5,4,90,72.1875,70.6875,,7.3915,4.9572,22.1342,1172.5,33.1385,12.0022,4.3273,32.2902,1332
10/2/1987,10,6,4,80,72.375,69.4375,,10.8508,6.7765,29.2077,1690.4,,7.3915,4.9572,22.1342,1172.5
10/3/1987,10,7,4,80,82.1875,41.375,,14.2096,4.8996,18.8334,1794.3,,10.8508,6.7765,29.2077,1690.4
10/4/1987,10,1,4,83,82.5,33.125,,12.612,2.0666,7.96,628.9,,14.2096,4.8996,18.8334,1794.3
10/5/1987,10,2,4,89,71.6875,82.25,,13.4251,4.4706,33.0178,1299.8,,12.612,2.0666,7.96,628.9
10/6/1987,10,3,4,80,68.5625,87.125,45.2308,4.9758,3.3775,24.9455,699.6,,13.4251,4.4706,33.0178,1299.8
10/7/1987,10,4,4,75,67,83.6875,,0.0999,-0.4543,1.6695,-163.6,45.2308,4.9758,3.3775,24.9455,699.6
10/8/1987,10,5,4,68,66.375,83.0625,,-1.2902,-1.5339,-4.3813,-470.1,,0.0999,-0.4543,1.6695,-163.6
10/9/1987,10,6,4,64,66.375,81.9375,,0.6756,-2.7186,-9.8454,-664.5,,-1.2902,-1.5339,-4.3813,-470.1
10/10/1987,10,7,4,72,66.0625,81.6875,,8.3696,-0.9611,4.6242,113.1,,0.6756,-2.7186,-9.8454,-664.5
10/11/1987,10,1,4,76,67.9375,90.3125,,-5.0116,-1.612,0.7937,106.9,,8.3696,-0.9611,4.6242,113.1
10/12/1987,10,2,4,75,65.9375,83.75,-8.0561,-16.2274,-1.4243,-12.4361,-450.6,,-5.0116,-1.612,0.7937,106.9
10/13/1987,10,3,4,67,65.8125,82.3125,,-10.9574,0.4544,-7.9613,84.4009,-8.0561,-16.2274,-1.4243,-12.4361,-450.6
10/14/1987,10,4,4,71,65,82.6875,,-3.0896,0.8795,0.2045,219.9,,-10.9574,0.4544,-7.9613,84.4009
10/15/1987,10,5,4,73,64.3125,83.1875,,2.4542,0.53,9.5345,329.4,,-3.0896,0.8795,0.2045,219.9
10/16/1987,10,6,4,71,65.5625,82.25,,12.5905,1.4197,15.444,1205.8,,2.4542,0.53,9.5345,329.4
10/17/1987,10,7,4,82,65.5,82.4375,,21.3975,-2.5347,-5.377,-346.2,,12.5905,1.4197,15.444,1205.8
10/18/1987,10,1,4,64,65.6875,78.25,23.7035,18.6698,-2.9349,-17.6717,-955.8,,21.3975,-2.5347,-5.377,-346.2
10/19/1987,10,2,4,85,63.625,79.125,,7.6141,-1.8964,-6.6326,-472.1,23.7035,18.6698,-2.9349,-17.6717,-955.8
10/20/1987,10,3,4,77,64.875,82.375,,-5.3086,2.3665,13.5766,777.9,,7.6141,-1.8964,-6.6326,-472.1
10/21/1987,10,4,4,58,67,83.0625,,-3.3341,3.4898,19.3762,1072.1,,-5.3086,2.3665,13.5766,777.9
10/22/1987,10,5,4,63,66.1875,93.9375,,-23.4215,0.1362,-11.7393,-552.3,,-3.3341,3.4898,19.3762,1072.1
10/23/1987,10,6,4,87,66.5,85.0625,,-20.1045,-1.363,-20.7752,-613.2,,-23.4215,0.1362,-11.7393,-552.3
10/24/1987,10,7,4,64,66.3125,84.5,-34.9696,-17.8123,-1.2385,-21.452,-528.1,,-20.1045,-1.363,-20.7752,-613.2
10/25/1987,10,1,4,92,68.875,71.9375,,-15.642,0.8943,-11.9237,316.8,-34.9696,-17.8123,-1.2385,-21.452,-528.1
10/26/1987,10,2,4,74,74.125,56,,-14.7995,2.0051,2.6895,647.7,,-15.642,0.8943,-11.9237,316.8
10/27/1987,10,3,4,81,70.3125,70.625,,-19.5018,4.4376,3.9309,859.4,,-14.7995,2.0051,2.6895,647.7
10/28/1987,10,4,4,72,67.8125,85.0625,,-17.0233,1.8908,-9.5365,-144.9,,-19.5018,4.4376,3.9309,859.4
10/29/1987,10,5,4,71,64.125,81.625,,-17.2516,-2.5544,-24.2649,-903.7,,-17.0233,1.8908,-9.5365,-144.9
10/30/1987,10,6,4,67,65.5625,76.9375,2.3719,-15.2755,1.1729,-0.1415,519.5,,-17.2516,-2.5544,-24.2649,-903.7
10/31/1987,10,7,4,75,63.1875,94.4375,,-20.2903,-2.2304,-14.93,-476,2.3719,-15.2755,1.1729,-0.1415,519.5
11/1/1987,11,1,4,67,65.625,86.75,,-15.4928,-2.8866,-20.4712,-850.7,,-20.2903,-2.2304,-14.93,-476
11/2/1987,11,2,4,78,61.4375,70.4375,,-11.381,-2.4641,-20.7565,-911,,-15.4928,-2.8866,-20.4712,-850.7
11/3/1987,11,3,4,81,62.25,73.3125,,-12.6093,-0.785,-9.7305,-316.8,,-11.381,-2.4641,-20.7565,-911
11/4/1987,11,4,4,75,60.8125,83.875,,-19.0739,0.9669,5.0508,691.5,,-12.6093,-0.785,-9.7305,-316.8
11/5/1987,11,5,4,84,57.75,88.3125,-32.8709,-17.0552,-0.5059,-13.9698,111.6,,-19.0739,0.9669,5.0508,691.5
11/6/1987,11,6,4,83,61.5,78,,-12.6485,1.5125,-9.2719,489.4,-32.8709,-17.0552,-0.5059,-13.9698,111.6
11/7/1987,11,7,4,67,61.9375,84.1875,,-7.101,1.632,1.144,1063,,-12.6485,1.5125,-9.2719,489.4
11/8/1987,11,1,4,76,63.0625,85.8125,,-4.4658,2.3014,6.6478,1614.7,,-7.101,1.632,1.144,1063
11/9/1987,11,2,4,71,64.75,79.875,,-13.4653,3.0614,13.7603,1901.9,,-4.4658,2.3014,6.6478,1614.7
11/10/1987,11,3,4,84,70.0625,52.625,,-15.4544,2.7438,4.3711,1307,,-13.4653,3.0614,13.7603,1901.9
11/11/1987,11,4,4,71,67.5,60.25,-16.0743,-12.633,2.3845,7.3897,1102,,-15.4544,2.7438,4.3711,1307
11/12/1987,11,5,4,89,63.9375,87.5,,-9.0902,5.4544,33.3658,2048.1,-16.0743,-12.633,2.3845,7.3897,1102
11/13/1987,11,6,4,76,63.3125,84.875,,-12.9564,1.6442,15.2447,693.8,,-9.0902,5.4544,33.3658,2048.1
11/14/1987,11,7,4,59,61.3125,52.3125,,-10.4239,-2.1853,-18.245,-737.6,,-12.9564,1.6442,15.2447,693.8
11/15/1987,11,1,4,53,60.9375,55.4375,,-10.1675,0.6774,-7.6666,415.2,,-10.4239,-2.1853,-18.245,-737.6
11/16/1987,11,2,4,75,60.0625,83.125,,-16.6918,3.1952,11.4316,1532,,-10.1675,0.6774,-7.6666,415.2
11/17/1987,11,3,4,76,59.5,72.4375,25.9531,-21.9502,3.8657,19.4233,2255.3,,-16.6918,3.1952,11.4316,1532
11/18/1987,11,4,4,94,65.625,54.75,,-16.7012,2.8307,3.6791,1240.5,25.9531,-21.9502,3.8657,19.4233,2255.3
11/19/1987,11,5,4,82,68.875,30.875,,-17.3265,2.3619,-4.1436,676.1,,-16.7012,2.8307,3.6791,1240.5
11/20/1987,11,6,4,77,63,69.25,,-16.6176,3.0981,3.7404,633.3,,-17.3265,2.3619,-4.1436,676.1
11/21/1987,11,7,4,63,59.625,61.625,,-12.1049,-0.779,-10.7047,-225.9,,-16.6176,3.0981,3.7404,633.3
11/22/1987,11,1,4,73,59.125,79.8125,,-6.3857,1.7812,-0.355,741.6,,-12.1049,-0.779,-10.7047,-225.9
11/23/1987,11,2,4,92,58.5,79.0625,37.6994,-10.9646,4.9892,18.7239,2152.7,,-6.3857,1.7812,-0.355,741.6
11/24/1987,11,3,4,97,61.6875,68.6875,,-14.3425,5.0924,17.3532,2343.5,37.6994,-10.9646,4.9892,18.7239,2152.7
11/25/1987,11,4,4,99,62.625,25.3125,,-13.7156,4.0474,6.8217,1665.5,,-14.3425,5.0924,17.3532,2343.5
11/26/1987,11,5,4,78,58.125,45.25,,-10.4516,1.9047,-3.1432,955.5,,-13.7156,4.0474,6.8217,1665.5
11/27/1987,11,6,4,75,58.625,52.5625,,-15.7742,1.2319,-2.425,698.4,,-10.4516,1.9047,-3.1432,955.5
11/28/1987,11,7,4,86,56.0625,71.25,,-13.9935,1.389,2.9607,1070.4,,-15.7742,1.2319,-2.425,698.4
11/29/1987,11,1,4,81,56.375,70.75,4.2685,-9.2516,-0.8219,-4.0236,560.8,,-13.9935,1.389,2.9607,1070.4
11/30/1987,11,2,4,82,55.5,80.6875,,-18.4699,3.3693,18.1142,2340.3,4.2685,-9.2516,-0.8219,-4.0236,560.8
12/1/1987,12,3,1,99,58.375,80.375,,-14.5919,5.3247,36.768,2846,,-18.4699,3.3693,18.1142,2340.3
12/2/1987,12,4,1,76,58.1875,85.375,,-10.3976,4.4916,34.6718,2854.5,,-14.5919,5.3247,36.768,2846
12/3/1987,12,5,1,83,59.375,88.25,,-12.3344,3.8746,45.7638,3547.7,,-10.3976,4.4916,34.6718,2854.5
12/4/1987,12,6,1,84,59.0625,82.6875,,-19.9715,0.2907,8.7967,1061,,-12.3344,3.8746,45.7638,3547.7
12/5/1987,12,7,1,86,59.0625,82.125,-12.5156,-17.8009,-1.454,-10.6028,-14.3173,,-19.9715,0.2907,8.7967,1061
12/6/1987,12,1,1,98,60.0625,79,,-15.122,-0.7866,-13.8079,-25.3561,-12.5156,-17.8009,-1.454,-10.6028,-14.3173
12/7/1987,12,2,1,85,58.875,49.6875,,-16.3596,-1.2741,-9.5781,-93.8018,,-15.122,-0.7866,-13.8079,-25.3561
12/8/1987,12,3,1,82,59.125,79.75,8.3644,-19.9299,3.0972,2.924,1719.6,,-16.3596,-1.2741,-9.5781,-93.8018
12/9/1987,12,4,1,81,59.375,75.9375,,-21.2913,4.386,23.0283,2542.9,8.3644,-19.9299,3.0972,2.924,1719.6
12/10/1987,12,5,1,86,61.4375,80.0625,,-18.2251,5.6237,25.6431,3136.7,,-21.2913,4.386,23.0283,2542.9
12/11/1987,12,6,1,80,58.6875,86,70.8128,-17.7817,7.1502,42.3136,3636.7,,-18.2251,5.6237,25.6431,3136.7
12/12/1987,12,7,1,88,57.625,24.8125,,-8.2725,0.764,-10.8685,409.3,70.8128,-17.7817,7.1502,42.3136,3636.7
12/13/1987,12,1,1,85,51,20.5,,-1.7333,-3.1383,-33.9441,-1267.9,,-8.2725,0.764,-10.8685,409.3
12/14/1987,12,2,1,78,50.5625,35.375,,-16.9039,2.836,-4.5758,1106.7,,-1.7333,-3.1383,-33.9441,-1267.9
12/15/1987,12,3,1,103,52.125,26.375,,-23.4166,3.1668,0.3953,1125.7,,-16.9039,2.836,-4.5758,1106.7
12/16/1987,12,4,1,76,46.875,57.8125,,-9.2771,-2.6678,-23.6425,-1162.3,,-23.4166,3.1668,0.3953,1125.7
12/17/1987,12,5,1,88,51.875,68.3125,-39.1986,-14.6761,-1.1883,-17.4957,-66.4843,,-9.2771,-2.6678,-23.6425,-1162.3
12/18/1987,12,6,1,104,54.9375,68.9375,,-17.3013,5.3385,2.8659,2335.7,-39.1986,-14.6761,-1.1883,-17.4957,-66.4843
12/19/1987,12,7,1,87,54.5625,68.5625,,-19.9147,1.5041,-7.293,1021.7,,-17.3013,5.3385,2.8659,2335.7
12/20/1987,12,1,1,87,54.5,69.375,,-15.1309,2.3374,-2.6384,1284.2,,-19.9147,1.5041,-7.293,1021.7
12/21/1987,12,2,1,109,54.9375,72.0625,,-19.2328,3.5229,7.2856,1954.4,,-15.1309,2.3374,-2.6384,1284.2
12/22/1987,12,3,1,90,56.625,76.4375,,-17.2507,4.7144,6.9714,1758.3,,-19.2328,3.5229,7.2856,1954.4
12/23/1987,12,4,1,93,48.875,27.1875,-40.732,-6.1087,-3.316,-25.4245,-1135.8,,-17.2507,4.7144,6.9714,1758.3
12/24/1987,12,5,1,95,46.25,28,,-7.2069,-2.6451,-25.0148,-788.4,-40.732,-6.1087,-3.316,-25.4245,-1135.8
12/25/1987,12,6,1,80,47.8125,31.1875,-4.4196,-5.4331,-2.0517,-23.2737,-781.5,,-7.2069,-2.6451,-25.0148,-788.4
12/26/1987,12,7,1,111,48.8125,57.625,,-15.7935,0.4792,-6.2423,632.8,-4.4196,-5.4331,-2.0517,-23.2737,-781.5
12/27/1987,12,1,1,97,50.875,69,,-15.8619,0.6696,-1.4972,793.5,,-15.7935,0.4792,-6.2423,632.8
12/28/1987,12,2,1,99,53,72.25,,-22.207,3.7479,8.8281,1910.3,,-15.8619,0.6696,-1.4972,793.5
12/29/1987,12,3,1,94,49.5625,71.75,-5.2603,-19.4916,2.9506,-5.2077,1334.2,,-22.207,3.7479,8.8281,1910.3
12/30/1987,12,4,1,87,48.25,67.4375,,-17.5209,2.7851,-5.7052,1448.8,-5.2603,-19.4916,2.9506,-5.2077,1334.2
12/31/1987,12,5,1,94,53.8125,34.9375,,-16.6146,0.8792,-11.0278,817.8,,-17.5209,2.7851,-5.7052,1448.8
1/1/1988,1,6,1,94,55.3125,24.0625,,-12.9202,-1.2569,-17.5268,180.9,,-16.6146,0.8792,-11.0278,817.8
1/2/1988,1,7,1,94,54.75,49.25,,-18.8599,-1.3046,-8.1873,345.7,,-12.9202,-1.2569,-17.5268,180.9
1/3/1988,1,1,1,91,56.5625,52.375,,-23.1901,1.3134,3.7534,1727.4,,-18.8599,-1.3046,-8.1873,345.7
1/4/1988,1,2,1,110,58.4375,56.125,7.4637,-22.8472,4.8227,21.0584,2363.1,,-23.1901,1.3134,3.7534,1727.4
1/5/1988,1,3,1,122,51.5,91.875,,-23.8621,-0.1265,2.0786,546.1,7.4637,-22.8472,4.8227,21.0584,2363.1
1/6/1988,1,4,1,89,52.625,84.75,,-19.7773,1.5328,-0.633,1821.1,,-23.8621,-0.1265,2.0786,546.1
1/7/1988,1,5,1,81,52.6875,87.75,,-19.9484,4.0365,7.9997,2606.2,,-19.7773,1.5328,-0.633,1821.1
1/8/1988,1,6,1,87,53.875,85.125,,-18.4457,4.6487,8.6196,2064.5,,-19.9484,4.0365,7.9997,2606.2
1/9/1988,1,7,1,102,56.0625,80.375,,-16.743,4.0945,20.7012,2493.3,,-18.4457,4.6487,8.6196,2064.5
1/10/1988,1,1,1,83,57.25,80.875,-10.1383,-18.3368,2.5184,4.8627,1293.7,,-16.743,4.0945,20.7012,2493.3
1/11/1988,1,2,1,105,56.1875,81.25,,-19.0584,4.3933,3.6236,1236.4,-10.1383,-18.3368,2.5184,4.8627,1293.7
1/12/1988,1,3,1,99,56.9375,52.8125,,-17.9994,1.9798,-5.0828,1025.1,,-19.0584,4.3933,3.6236,1236.4
1/13/1988,1,4,1,88,57.6875,55.25,,-17.8937,4.101,-0.6841,1389.3,,-17.9994,1.9798,-5.0828,1025.1
1/14/1988,1,5,1,83,59.0625,49.0625,,-19.5154,4.8606,13.6716,2073.5,,-17.8937,4.101,-0.6841,1389.3
1/15/1988,1,6,1,104,56.125,59.5,,-22.8111,5.0602,10.9873,1476.2,,-19.5154,4.8606,13.6716,2073.5
1/16/1988,1,7,1,80,54.9375,77.0625,-27.2042,-17.6235,-0.857,-11.318,-42.2788,,-22.8111,5.0602,10.9873,1476.2
1/17/1988,1,1,1,68,51.875,82.1875,,-8.5354,-3.5794,-28.1753,-1391.3,-27.2042,-17.6235,-0.857,-11.318,-42.2788
1/18/1988,1,2,1,112,55.1875,34.625,,-4.4673,-3.19,-29.6819,-1242.6,,-8.5354,-3.5794,-28.1753,-1391.3
1/19/1988,1,3,1,108,54.0625,37.4375,-31.2797,-13.5229,1.6292,-6.859,650.6,,-4.4673,-3.19,-29.6819,-1242.6
1/20/1988,1,4,1,94,53.375,48,,-18.4785,5.5502,4.9101,2235.2,-31.2797,-13.5229,1.6292,-6.859,650.6
1/21/1988,1,5,1,90,53.375,75.5625,,-19.5055,6.8374,21.658,2253.8,,-18.4785,5.5502,4.9101,2235.2
1/22/1988,1,6,1,80,56.5625,42.375,38.5298,-13.2876,4.4583,17.4314,1897.4,,-19.5055,6.8374,21.658,2253.8
1/23/1988,1,7,1,91,55.75,79.5625,,-17.096,4.9969,26.7451,2207.6,38.5298,-13.2876,4.4583,17.4314,1897.4
1/24/1988,1,1,1,103,66.0625,34.0625,,-10.5734,2.985,23.3537,1870.4,,-17.096,4.9969,26.7451,2207.6
1/25/1988,1,2,1,99,68.8125,22.625,,-14.1679,2.0732,-0.5714,1232.1,,-10.5734,2.985,23.3537,1870.4
1/26/1988,1,3,1,109,67.125,32.6875,,-18.4182,3.4571,0.4219,945.7,,-14.1679,2.0732,-0.5714,1232.1
1/27/1988,1,4,1,109,61.0625,59.25,,-21.5963,7.6232,25.4776,2113.9,,-18.4182,3.4571,0.4219,945.7
1/28/1988,1,5,1,100,62.625,44.5625,11.8877,-17.4073,6.5853,31.455,2418,,-21.5963,7.6232,25.4776,2113.9
1/29/1988,1,6,1,98,54.5625,85.375,,-16.1633,1.6834,6.1217,840.2,11.8877,-17.4073,6.5853,31.455,2418
1/30/1988,1,7,1,95,54.3125,82.3125,,-11.4996,-1.7965,-1.5442,277,,-16.1633,1.6834,6.1217,840.2
1/31/1988,1,1,1,104,54.375,79.6875,,-10.1683,-1.5659,-5.5014,20.4218,,-11.4996,-1.7965,-1.5442,277
2/1/1988,2,2,1,103,55.6875,70.8125,,-11.4238,-2.3595,-10.2787,-712.8,,-10.1683,-1.5659,-5.5014,20.4218
2/2/1988,2,3,1,117,53.375,76.9375,,-14.9886,-2.0856,-12.3495,-312.7,,-11.4238,-2.3595,-10.2787,-712.8
2/3/1988,2,4,1,89,56.9375,56.125,-13.521,-12.7669,2.0261,0.6732,1169.4,,-14.9886,-2.0856,-12.3495,-312.7
